"mRNA","Time","Gene","ABF1","ACE2","ADR1","ARG80","ARG81","ARO80","ASH1","BAS1","CAD1","CBF1","CIN5","CRZ1","CUP9","DAL81","DAL82","DIG1","DOT6","FHL1","FKH1","FKH2","FZF1","GAL4","GAT1","GAT3","GCN4","GCR1","GCR2","GLN3","GTS1","HAA1","HAL9","HAP2","HAP3","HAP4","HAP5","HIR1","HIR2","HMS1","HSF1","IME4","INO2","INO4","IXR1","LEU3","MAC1","MAL13","MAL33","MATa1","MCM1_YPD","MET31","MET4","MIG1","MOT3","MSN1","MSN2","MSN4","MSS11","NDD1","NRG1","PDR1","PHD1","PHO4","PUT3","RAP1","RCS1","REB1","RFX1","RGM1","RLM1","RME1","ROX1","RPH1","RTG1","RTG3","SFL1","SFP1","SIP4","SKN7","SKO1","SMP1","SOK2","STB1","STE12","STP1","STP2","SUM1","SWI4","SWI5","SWI6","YAP1","YAP5","YAP6","YFL044C","YJL206C","ZAP1","ZMS1"
-0.06,14,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.76,21,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.7,28,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.79,35,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.2,42,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.06,49,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.82,56,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.36,63,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.68,70,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.13,77,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.2,84,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-0.32,91,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.04,98,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.57,105,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.17,112,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
0.53,119,2,-0.286516858,-0.31409427,-0.045499843,0.326221738,0.277575023,-0.031717501,0.257551497,0.061618201,0.003613174,-0.049827591,-0.076497099,-0.063895578,-0.504606546,0.116901808,-0.160588934,-0.018129435,0.000862618,-0.317772002,-0.409279437,1.5869957,0.081546881,0.418039112,-0.021653986,-0.954018188,0.017824015,0.130585504,-0.093412471,-0.170540357,-0.158004587,-0.252304732,0.078997097,0.145711753,0.001865208,0.129721002,0.085300778,0.061402258,-0.051034877,0.241122623,-0.621651033,0.263693927,-0.76518332,0.618008652,-0.029795675,0.145449084,-0.019637416,-0.284869171,0.017694051,0.132128534,1.723578394,-0.005530627,-0.027320152,0.430067059,0.01486486,-0.068025196,-0.047119983,0.129989847,1.689731994,2.031315154,0.231124297,-0.074193262,0.089925201,0.962122611,-0.043843612,-0.358802942,0.148930461,-0.271428679,-0.62563994,-0.317580508,0.306795816,-0.232473656,3.74e-05,-0.00389619,0.469054286,0.354775306,-1.17156066,-0.219625609,-0.061779725,-0.222932925,-0.390239422,0.002459717,1.177072907,-1.401278148,0.107259884,0.011526983,0.10176866,0.008352925,-0.03343444,-0.268222021,0.029555929,-0.524532677,-0.377618708,0.035860774,-0.037624814,0.072953945,-0.03616794,0.150705368
-2.06,0,3,-0.160078262,-0.534380704,-0.076242676,-0.00313885,0.150520294,0.00725651,0.413633832,0.174847789,-0.561663048,0.552124221,0.470681999,0.425693683,0.391801258,0.368007277,-0.513015182,-0.00271018,1.38043883,-0.034769092,-0.419652263,0.003557336,0.049881092,-0.469469587,0.244881094,0.681152825,-0.280562002,0.28940047,0.39515638,0.125098514,-0.032393632,-0.427646134,-0.187590791,0.10529751,-0.214657144,0.479239048,0.219439296,0.54298444,0.755539154,0.391062914,-0.723479156,-0.306079404,0.23026869,1.240737519,-0.098766335,-0.119752713,0.217652604,0.684237773,0.817319461,-0.668586287,0.469377558,0.4182015,1.078256358,-0.454798538,0.037983776,0.392660441,0.281080986,-0.191274015,-0.271761417,0.0847034,0.000480337,0.36614056,0.294491478,-0.016963537,0.736465902,-0.265097648,-0.200306624,-0.404744015,-0.070197385,1.098678602,0.327061524,0.340897311,-0.073665702,0.301310669,0.127199151,-0.084365371,0.438948144,0.57036772,-0.129179861,-0.010566364,0.306797099,0.36695184,-0.249220262,-0.579084264,-0.039895964,-0.052949529,0.424421975,-0.018134037,1.205088739,-0.754741419,0.713612154,0.570136272,-0.681928289,0.538442312,-0.576613326,-0.055697815,0.090434514,0.553884104
